UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
2019-01-01 00:00,2090.0,8389.0,8.0,1853.0,0.0,5088.0,542.0,673.0,3092.0
2019-01-01 01:00,2177.0,7863.0,8.0,1777.0,0.0,5086.0,535.0,673.0,2859.0
2019-01-01 02:00,1827.0,6806.0,8.0,1607.0,0.0,5131.0,544.0,672.0,2452.0
2019-01-01 03:00,1714.0,6569.0,8.0,1599.0,0.0,5235.0,547.0,674.0,2376.0
2019-01-01 04:00,1712.0,6949.0,8.0,1601.0,0.0,4950.0,543.0,674.0,2545.0
2019-01-01 05:00,1717.0,6770.0,8.0,1573.0,0.0,4741.0,544.0,674.0,2746.0
2019-01-01 06:00,1713.0,6643.0,8.0,1679.0,44.0,4418.0,544.0,673.0,2468.0
2019-01-01 07:00,1706.0,5949.0,8.0,2149.0,1052.0,4210.0,552.0,672.0,2283.0
2019-01-01 08:00,1725.0,5983.0,8.0,2287.0,2840.0,3656.0,547.0,673.0,2169.0
2019-01-01 09:00,1777.0,5946.0,8.0,2287.0,4601.0,3262.0,554.0,673.0,2108.0
2019-01-01 10:00,1726.0,5903.0,8.0,2024.0,5270.0,3477.0,556.0,673.0,2188.0
2019-01-01 11:00,1739.0,6277.0,8.0,1953.0,5453.0,3892.0,567.0,670.0,2459.0
2019-01-01 12:00,1729.0,6570.0,8.0,1904.0,4925.0,3460.0,569.0,669.0,2374.0
2019-01-01 13:00,1819.0,6293.0,8.0,1801.0,3427.0,3213.0,559.0,667.0,2234.0
2019-01-01 14:00,1766.0,6702.0,8.0,1931.0,1788.0,3308.0,560.0,668.0,2588.0
2019-01-01 15:00,1773.0,8450.0,19.0,3024.0,225.0,3468.0,554.0,669.0,2853.0
2019-01-01 16:00,1765.0,9667.0,58.0,4525.0,1.0,3078.0,560.0,671.0,2989.0
2019-01-01 17:00,1767.0,10030.0,67.0,4806.0,0.0,3058.0,559.0,673.0,3018.0
2019-01-01 18:00,1754.0,10211.0,67.0,5227.0,0.0,3124.0,559.0,671.0,3019.0
2019-01-01 19:00,1804.0,10533.0,67.0,4339.0,0.0,3091.0,559.0,669.0,2886.0
2019-01-01 20:00,1820.0,10802.0,67.0,3335.0,0.0,2923.0,545.0,669.0,2877.0
2019-01-01 21:00,1768.0,11059.0,67.0,2741.0,0.0,2674.0,533.0,669.0,2769.0
2019-01-01 22:00,1751.0,9704.0,66.0,2183.0,0.0,2362.0,548.0,668.0,2644.0
2019-01-01 23:00,1753.0,8014.0,66.0,1718.0,0.0,2202.0,556.0,666.0,2701.0
2019-01-02 00:00,1724.0,6029.0,67.0,1524.0,0.0,2255.0,555.0,667.0,2490.0
2019-01-02 01:00,1712.0,5478.0,67.0,1466.0,0.0,2412.0,562.0,666.0,2407.0
2019-01-02 02:00,1689.0,5341.0,67.0,1438.0,0.0,2719.0,559.0,666.0,2281.0
2019-01-02 03:00,1690.0,5611.0,67.0,1489.0,0.0,3179.0,557.0,666.0,2302.0
2019-01-02 04:00,1742.0,6472.0,66.0,1510.0,0.0,3248.0,556.0,667.0,2572.0
2019-01-02 05:00,1835.0,8099.0,67.0,1571.0,0.0,2904.0,557.0,667.0,2999.0
2019-01-02 06:00,2402.0,10713.0,66.0,2568.0,53.0,2654.0,540.0,667.0,3391.0
2019-01-02 07:00,2577.0,11743.0,66.0,3607.0,739.0,2131.0,540.0,666.0,3452.0
2019-01-02 08:00,2661.0,13043.0,67.0,3740.0,2284.0,1777.0,542.0,664.0,3485.0
2019-01-02 09:00,2789.0,13377.0,69.0,3569.0,3273.0,1735.0,529.0,665.0,3458.0
2019-01-02 10:00,2779.0,13739.0,74.0,3300.0,3921.0,1718.0,549.0,667.0,3387.0
2019-01-02 11:00,2694.0,13927.0,67.0,2878.0,5048.0,2110.0,555.0,667.0,3476.0
2019-01-02 12:00,2477.0,12364.0,67.0,2300.0,5033.0,3380.0,563.0,667.0,3167.0
2019-01-02 13:00,2422.0,11538.0,67.0,2243.0,3738.0,4997.0,561.0,659.0,3164.0
2019-01-02 14:00,2583.0,12393.0,83.0,2862.0,1500.0,5294.0,561.0,661.0,3486.0
2019-01-02 15:00,2383.0,14106.0,131.0,3974.0,171.0,4874.0,558.0,661.0,3618.0
2019-01-02 16:00,2386.0,15172.0,109.0,5232.0,0.0,4165.0,565.0,661.0,3644.0
2019-01-02 17:00,2445.0,15317.0,67.0,5480.0,0.0,4365.0,557.0,661.0,3602.0
2019-01-02 18:00,2291.0,14784.0,67.0,5007.0,0.0,4711.0,554.0,673.0,3511.0
2019-01-02 19:00,2244.0,14684.0,67.0,3974.0,0.0,5079.0,541.0,675.0,3467.0
2019-01-02 20:00,2316.0,13684.0,65.0,3038.0,1.0,4975.0,554.0,675.0,3366.0
2019-01-02 21:00,2111.0,11918.0,8.0,2719.0,1.0,4908.0,548.0,674.0,3145.0
2019-01-02 22:00,1752.0,9750.0,8.0,2142.0,1.0,5276.0,532.0,674.0,2781.0
2019-01-02 23:00,1551.0,8309.0,21.0,1744.0,0.0,5709.0,550.0,674.0,2741.0
2019-01-03 00:00,1462.0,8002.0,21.0,1715.0,1.0,5544.0,557.0,676.0,2615.5
2019-01-03 01:00,1458.0,7925.0,21.0,1757.0,1.0,4954.0,561.0,675.0,2511.25
2019-01-03 02:00,1457.0,7908.0,21.0,1686.0,0.0,4964.0,550.0,676.0,2396.125
2019-01-03 03:00,1455.0,7954.0,21.0,1748.0,0.0,5075.0,551.0,676.0,2349.0625
2019-01-03 04:00,1474.0,8716.0,21.0,1786.0,0.0,5142.0,558.0,676.0,2460.53125
2019-01-03 05:00,1624.0,9691.0,21.0,1754.0,0.0,5830.0,555.0,676.0,2729.765625
2019-01-03 06:00,2011.0,12132.0,21.0,2938.0,13.0,5724.0,553.0,676.0,3060.3828125
2019-01-03 07:00,2250.0,13001.0,21.0,4253.0,871.0,5577.0,555.0,676.0,3256.19140625
2019-01-03 08:00,2216.0,13252.0,21.0,4409.0,2972.0,5465.0,556.0,673.0,3370.595703125
2019-01-03 09:00,2168.0,13109.0,21.0,3668.0,5060.0,5957.0,522.0,673.0,3414.2978515625
2019-01-03 10:00,2038.0,13605.0,21.0,2589.0,5804.0,6084.0,545.0,672.0,3400.64892578125
2019-01-03 11:00,2002.0,14164.0,21.0,2333.0,5616.0,6168.0,558.0,673.0,3438.324462890625
2019-01-03 12:00,1896.0,14305.0,21.0,2211.0,5266.0,6092.0,560.0,673.0,3302.6622314453125
2019-01-03 13:00,2032.0,14538.0,21.0,2484.0,3922.0,5965.0,561.0,672.0,3233.3311157226562
2019-01-03 14:00,2081.0,15875.0,21.0,2708.0,1728.0,5864.0,561.0,672.0,3359.665557861328
2019-01-03 15:00,2176.0,16875.0,29.0,3834.0,212.0,5860.0,554.0,674.0,3488.832778930664
2019-01-03 16:00,2204.0,17414.0,71.0,5267.0,1.0,5745.0,558.0,674.0,3566.416389465332
2019-01-03 17:00,2195.0,17230.0,83.0,5883.0,0.0,5786.0,558.0,674.0,3584.208194732666
2019-01-03 18:00,2182.0,17105.0,85.0,5618.0,0.0,5638.0,560.0,675.0,3547.604097366333
2019-01-03 19:00,2196.0,16573.0,101.0,3773.0,0.0,5703.0,562.0,674.0,3507.3020486831665
2019-01-03 20:00,2166.0,15006.0,137.0,2904.0,0.0,5557.0,568.0,674.0,3436.6510243415833
2019-01-03 21:00,2065.0,12773.0,148.0,2320.0,1.0,5616.0,564.0,674.0,3290.8255121707916
2019-01-03 22:00,1863.0,11492.0,81.0,1966.0,1.0,5424.0,545.0,675.0,3035.912756085396
2019-01-03 23:00,1732.0,9580.0,79.0,1975.0,0.0,5332.0,557.0,675.0,2888.456378042698
2019-01-04 00:00,1584.0,9163.0,79.0,1948.0,1.0,4709.0,561.0,676.0,2751.978189021349
2019-01-04 01:00,1487.0,9265.0,79.0,1490.0,1.0,4172.0,562.0,676.0,2631.6140945106745
2019-01-04 02:00,1458.0,9038.0,79.0,1467.0,0.0,4138.0,549.0,677.0,2513.8695472553372
2019-01-04 03:00,1477.0,8937.0,78.0,1494.0,0.0,4432.0,543.0,677.0,2431.4660236276686
2019-01-04 04:00,1617.0,9613.0,78.0,1583.0,0.0,4850.0,544.0,676.0,2445.9986368138343
2019-01-04 05:00,1765.0,11284.0,78.0,1948.0,0.0,4875.0,545.0,677.0,2587.882130906917
2019-01-04 06:00,1990.0,14532.0,79.0,2973.0,33.0,4548.0,546.0,676.0,2824.1324717034586
2019-01-04 07:00,2024.0,16850.0,92.0,4035.0,948.0,4434.0,547.0,673.0,3040.1619389767293
2019-01-04 08:00,2023.0,16866.0,111.0,3961.0,2903.0,4566.0,546.0,671.0,3205.3788210508646
2019-01-04 09:00,2021.0,16911.0,146.0,3732.0,4740.0,4663.0,543.0,671.0,3309.8383363066823
2019-01-04 10:00,2020.0,16916.0,121.0,3553.0,5949.0,4788.0,538.0,672.0,3355.243631043966
2019-01-04 11:00,2163.0,16541.0,109.0,3334.0,5774.0,4900.0,523.0,674.0,3396.7840469672956
2019-01-04 12:00,2274.0,16093.0,81.0,3060.0,4907.0,4999.0,526.0,675.0,3349.723139206304
2019-01-04 13:00,2375.0,16698.0,136.0,3044.0,3447.0,4748.0,527.0,670.0,3291.52712746448
2019-01-04 14:00,2425.0,17517.0,140.0,3072.0,1702.0,4252.0,515.0,670.0,3325.596342662904
2019-01-04 15:00,2544.0,18356.0,131.0,4453.0,190.0,4060.0,495.0,670.0,3407.214560796784
2019-01-04 16:00,2722.0,18572.0,128.0,6060.0,0.0,4058.0,507.0,670.0,3486.815475131058
2019-01-04 17:00,2623.0,18739.0,126.0,6468.0,0.0,3995.0,506.0,670.0,3535.511834931862
2019-01-04 18:00,2349.0,19131.0,122.0,6175.0,0.0,3921.0,506.0,670.0,3541.5579661490974
2019-01-04 19:00,2303.0,18887.0,122.0,4983.0,1.0,3638.0,512.0,669.0,3524.430007416132
2019-01-04 20:00,2309.0,18285.0,136.0,3679.0,1.0,3606.0,520.0,669.0,3480.5405158788576
2019-01-04 21:00,2246.0,16474.0,124.0,3228.0,1.0,3463.0,553.0,669.0,3385.683014024825
2019-01-04 22:00,2194.0,15676.0,118.0,2854.0,1.0,3454.0,554.0,669.0,3210.7978850551103
2019-01-04 23:00,1625.0,12740.0,20.0,2844.0,1.0,3179.0,562.0,674.0,3049.627131548904
2019-01-05 00:00,1702.0,11658.0,20.0,2206.0,1.0,3357.0,564.0,674.0,2900.8026602851264
2019-01-05 01:00,1714.0,10576.0,20.0,1765.0,1.0,3438.0,565.0,674.0,2766.2083773979
2019-01-05 02:00,1672.0,9190.0,20.0,1655.0,1.0,3681.0,566.0,674.0,2640.0389623266187
2019-01-05 03:00,1641.0,9010.0,20.0,1650.0,0.0,3677.0,565.0,674.0,2535.7524929771434
2019-01-05 04:00,1651.0,9557.0,20.0,1706.0,0.0,3804.0,566.0,675.0,2490.875564895489
2019-01-05 05:00,1703.0,10748.0,20.0,1791.0,0.0,3905.0,565.0,675.0,2539.378847901203
2019-01-05 06:00,1738.0,11838.0,20.0,2905.0,23.0,3836.0,549.0,674.0,2681.7556598023307
2019-01-05 07:00,1791.0,12907.0,20.0,3674.0,606.0,3631.0,544.0,673.0,2860.95879938953
2019-01-05 08:00,1894.0,13325.0,20.0,3801.0,1971.0,3569.0,559.0,674.0,3033.1688102201974
2019-01-05 09:00,1929.0,13268.0,20.0,3199.0,3897.0,3551.0,563.0,673.0,3171.5035732634396
2019-01-05 10:00,1948.0,13404.0,20.0,3074.0,4711.0,3502.0,557.0,672.0,3263.373602153703
2019-01-05 11:00,1961.0,12679.0,27.0,2729.0,4958.0,3806.0,555.0,672.0,3330.078824560499
2019-01-05 12:00,1958.0,12516.0,67.0,2411.0,4591.0,3838.0,566.0,672.0,3339.9009818834015
2019-01-05 13:00,1961.0,12005.0,79.0,2174.0,3229.0,3570.0,566.0,668.0,3315.714054673941
2019-01-05 14:00,1943.0,12539.0,79.0,2297.0,1624.0,3110.0,563.0,669.0,3320.6551986684226
2019-01-05 15:00,1999.0,14329.0,81.0,3147.0,168.0,3204.0,561.0,663.0,3363.9348797326033
2019-01-05 16:00,2209.0,14959.0,85.0,5298.0,1.0,3345.0,565.0,657.0,3425.3751774318307
2019-01-05 17:00,2241.0,15469.0,81.0,6297.0,0.0,3248.0,568.0,664.0,3480.4435061818463
2019-01-05 18:00,2292.0,15424.0,81.0,6118.0,0.0,3122.0,567.0,669.0,3511.0007361654716
2019-01-05 19:00,2319.0,14850.0,79.0,5267.0,0.0,2925.0,570.0,669.0,3517.715371790802
2019-01-05 20:00,2452.0,14958.0,79.0,3920.0,0.0,2814.0,569.0,669.0,3499.1279438348297
2019-01-05 21:00,2274.0,13737.0,84.0,2896.0,1.0,2910.0,570.0,669.0,3442.405478929827
2019-01-05 22:00,2092.0,12355.0,76.0,2344.0,1.0,2785.0,566.0,667.0,3326.601681992469
2019-01-05 23:00,2116.0,9268.0,20.0,1749.0,1.0,2801.0,561.0,666.0,3188.1144067706864
2019-01-06 00:00,1983.0,7401.0,20.0,1616.0,1.0,3034.0,565.0,666.0,3044.458533527906
2019-01-06 01:00,1843.0,7016.0,20.0,1546.0,1.0,3476.0,564.0,666.0,2905.333455462903
2019-01-06 02:00,1848.0,6936.0,20.0,1483.0,0.0,3739.0,559.0,666.0,2772.686208894761
2019-01-06 03:00,1915.0,7472.0,20.0,1524.0,0.0,3724.0,572.0,667.0,2654.219350935952
2019-01-06 04:00,2100.0,7890.0,20.0,1576.0,0.0,3421.0,574.0,667.0,2572.5474579157208
2019-01-06 05:00,2040.0,8215.0,20.0,1662.0,0.0,2965.0,574.0,666.0,2555.963152908462
2019-01-06 06:00,2152.0,8677.0,20.0,1885.0,38.0,2669.0,568.0,666.0,2618.8594063553965
2019-01-06 07:00,2323.0,8964.0,20.0,2757.0,957.0,2296.0,567.0,666.0,2739.9091028724633
2019-01-06 08:00,2428.0,9250.0,26.0,2917.0,3389.0,2167.0,566.0,666.0,2886.53895654633
2019-01-06 09:00,2309.0,9369.0,36.0,2750.0,5272.0,1870.0,558.0,666.0,3029.021264904885
2019-01-06 10:00,2352.0,10783.0,49.0,2786.0,6086.0,1820.0,552.0,666.0,3146.197433529294
2019-01-06 11:00,2359.0,10820.0,74.0,2259.0,6484.0,1832.0,546.0,666.0,3238.1381290448962
2019-01-06 12:00,2292.0,9706.0,79.0,2027.0,5339.0,1994.0,547.0,665.0,3289.0195554641487
2019-01-06 13:00,2101.0,9149.0,111.0,1843.0,3642.0,1785.0,552.0,667.0,3302.366805069045
2019-01-06 14:00,2555.0,10762.0,121.0,2084.0,1765.0,1759.0,548.0,667.0,3311.5110018687337
2019-01-06 15:00,2841.0,11956.0,130.0,3337.0,268.0,1831.0,545.0,668.0,3337.7229408006688
2019-01-06 16:00,2848.0,13965.0,132.0,5007.0,0.0,2062.0,548.0,668.0,3381.5490591162497
2019-01-06 17:00,2602.0,14330.0,160.0,5056.0,0.0,2290.0,552.0,655.0,3430.996282649048
2019-01-06 18:00,2488.0,14154.0,188.0,4790.0,0.0,1986.0,551.0,654.0,3470.99850940726
2019-01-06 19:00,2409.0,14143.0,190.0,4238.0,0.0,2176.0,551.0,669.0,3494.356940599031
2019-01-06 20:00,2399.0,14310.0,192.0,3275.0,0.0,2439.0,553.0,670.0,3496.7424422169306
2019-01-06 21:00,2181.0,13298.0,195.0,2678.0,0.0,2623.0,554.0,670.0,3469.573960573379
2019-01-06 22:00,2035.0,11280.0,176.0,2218.0,0.0,2722.0,553.0,669.0,3398.087821282924
2019-01-06 23:00,1962.0,11426.0,79.0,1871.0,0.0,2119.0,541.0,668.0,3063.7340760178704
2019-01-07 00:00,1639.0,10889.0,79.0,1585.0,0.0,1884.0,542.0,668.0,2851.0642031819257
2019-01-07 01:00,1560.0,10385.0,79.0,1550.0,0.0,1943.0,547.0,669.0,2697.799219548276
2019-01-07 02:00,1807.0,10678.0,78.0,1557.0,0.0,1966.0,544.0,672.0,2588.828476147679
2019-01-07 03:00,1943.0,11135.0,78.0,1593.0,0.0,2098.0,544.0,668.0,2533.682609027877
2019-01-07 04:00,2244.0,12291.0,79.0,1649.0,0.0,2326.0,548.0,669.0,2572.076688981199
2019-01-07 05:00,2840.0,16174.0,79.0,2668.0,0.0,2600.0,546.0,667.0,2738.0132806298866
2019-01-07 06:00,3032.0,20009.0,113.0,4355.0,30.0,2614.0,534.0,664.0,2981.290895661761
2019-01-07 07:00,3001.0,21049.0,153.0,5837.0,776.0,2568.0,546.0,653.0,3128.0666661780747
2019-01-07 08:00,3046.0,21170.0,148.0,5421.0,2634.0,2590.0,544.0,652.0,3259.5352075748015
2019-01-07 09:00,2976.0,20180.0,159.0,4762.0,4575.0,2968.0,552.0,652.0,3333.852157493229
2019-01-07 10:00,2607.0,19824.0,134.0,4194.0,5629.0,3068.0,550.0,652.0,3378.6831970075073
2019-01-07 11:00,2505.0,19629.0,120.0,2944.0,6153.0,3350.0,532.0,653.0,3415.273775350801
2019-01-07 12:00,2414.0,19093.0,122.0,2592.0,5365.0,3623.0,543.0,652.0,3433.4311102716497
2019-01-07 13:00,2742.0,20158.0,123.0,3277.0,3865.0,3383.0,575.0,658.0,3466.932638446898
2019-01-07 14:00,3068.0,22119.0,139.0,4200.0,1939.0,3054.0,577.0,663.0,3485.147880105211
2019-01-07 15:00,3153.0,22772.0,137.0,5609.0,299.0,3064.0,577.0,664.0,3502.623606968626
2019-01-07 16:00,3156.0,23242.0,137.0,6438.0,1.0,3009.0,576.0,664.0,3575.390888694959
2019-01-07 17:00,3037.0,22826.0,142.0,6014.0,0.0,2889.0,577.0,665.0,3568.7957237813357
2019-01-07 18:00,2949.0,22578.0,146.0,5505.0,0.0,3024.0,567.0,665.0,3507.2647443961982
2019-01-07 19:00,2832.0,21681.0,136.0,4939.0,0.0,3138.0,562.0,666.0,3435.8738949984095
2019-01-07 20:00,2737.0,21061.0,149.0,3533.0,0.0,2911.0,559.0,666.0,3387.205445738447
2019-01-07 21:00,2711.0,18199.0,139.0,2696.0,0.0,2814.0,563.0,666.0,3258.593135437275
2019-01-07 22:00,2760.0,14720.0,127.0,2071.0,0.0,2647.0,563.0,665.0,2967.67023918005
2019-01-07 23:00,3014.0,14748.0,94.0,2542.0,0.0,2486.0,561.0,669.0,2605.0
2019-01-08 00:00,3064.0,13920.0,80.0,2097.0,0.0,2217.0,560.0,669.0,2445.0
2019-01-08 01:00,3131.0,14084.0,78.0,1855.0,0.0,1766.0,560.0,668.0,2337.0
2019-01-08 02:00,3273.0,13998.0,78.0,1820.0,0.0,1533.0,561.0,667.0,2296.0
2019-01-08 03:00,3515.0,13978.0,78.0,1914.0,0.0,1442.0,558.0,667.0,2358.0
2019-01-08 04:00,3651.0,15161.0,82.0,2445.0,0.0,1424.0,558.0,667.0,2610.0
2019-01-08 05:00,3721.0,17577.0,79.0,4179.0,0.0,1549.0,536.0,667.0,3086.0
2019-01-08 06:00,3891.0,21708.0,87.0,4668.0,56.0,1467.0,506.0,667.0,3587.0
2019-01-08 07:00,4003.0,23036.0,94.0,6100.0,885.0,1253.0,510.0,667.0,3663.0
2019-01-08 08:00,3984.0,22809.0,85.0,5934.0,2254.0,1214.0,501.0,666.0,3764.0
2019-01-08 09:00,3977.0,23020.0,116.0,5805.0,3192.0,1684.0,508.0,666.0,3713.0
2019-01-08 10:00,3806.0,22447.0,127.0,5246.0,3940.0,2370.0,509.0,660.0,3656.0
2019-01-08 11:00,3748.0,21517.0,124.0,3787.0,3589.0,3302.0,507.0,666.0,3629.0
2019-01-08 12:00,3785.0,20757.0,121.0,3453.0,2795.0,4303.0,515.0,665.0,3596.0
2019-01-08 13:00,3800.0,21712.0,127.0,4570.0,1866.0,4400.0,533.0,666.0,3665.0
2019-01-08 14:00,3809.0,22226.0,127.0,5395.0,778.0,4484.0,531.0,662.0,3677.0
2019-01-08 15:00,3808.0,22862.0,129.0,5630.0,87.0,4656.0,529.0,667.0,3685.0
2019-01-08 16:00,3752.0,22661.0,122.0,6054.0,2.0,4856.0,536.0,667.0,3842.0
2019-01-08 17:00,3784.0,21904.0,122.0,5773.0,0.0,4639.0,551.0,667.0,3700.0
2019-01-08 18:00,3745.0,21939.0,130.0,5169.0,0.0,4236.0,563.0,667.0,3482.0
2019-01-08 19:00,3769.0,21443.0,61.0,4300.0,0.0,4257.0,578.0,667.0,3306.0
2019-01-08 20:00,3674.0,19328.0,61.0,2963.0,1.0,4187.0,576.0,671.0,3229.0
2019-01-08 21:00,3471.0,16704.0,62.0,2417.0,1.0,3957.0,575.0,670.0,2919.0
2019-01-08 22:00,2903.0,13782.0,62.0,2093.0,1.0,4195.0,572.0,671.0,2609.0
2019-01-08 23:00,2463.0,10828.0,20.0,1728.0,1.0,4498.0,569.0,670.0,2504.0
2019-01-09 00:00,2152.0,9537.0,20.0,1537.0,1.0,4405.0,577.0,670.0,2381.0
2019-01-09 01:00,2035.0,9318.0,20.0,1444.0,1.0,4042.0,579.0,669.0,2212.0
2019-01-09 02:00,2087.0,10291.0,20.0,1405.0,1.0,3331.0,581.0,672.0,2194.0
2019-01-09 03:00,2430.0,11039.0,20.0,1448.0,0.0,2938.0,580.0,673.0,2242.0
2019-01-09 04:00,2653.0,12778.0,20.0,1574.0,0.0,2770.0,579.0,672.0,2434.0
2019-01-09 05:00,3319.0,16331.0,20.0,2347.0,0.0,2974.0,574.0,672.0,2767.0
2019-01-09 06:00,3576.0,20921.0,20.0,3574.0,4.0,3371.0,574.0,674.0,3280.0
2019-01-09 07:00,3631.0,23056.0,30.0,5417.0,308.0,3825.0,577.0,677.0,3496.0
2019-01-09 08:00,3526.0,23370.0,69.0,5980.0,1333.0,4077.0,587.0,674.0,3483.0
2019-01-09 09:00,3444.0,23095.0,79.0,4862.0,2316.0,4155.0,581.0,676.0,3450.0
2019-01-09 10:00,3554.0,21877.0,79.0,4072.0,2907.0,4431.0,558.0,678.0,3471.0
2019-01-09 11:00,3628.0,20992.0,79.0,2907.0,2901.0,4639.0,566.0,677.0,3403.0
2019-01-09 12:00,3688.0,20829.0,79.0,2516.0,2909.0,4893.0,593.0,677.0,3399.0
2019-01-09 13:00,3743.0,21498.0,123.0,3240.0,2046.0,4924.0,589.0,676.0,3467.0
2019-01-09 14:00,3745.0,22146.0,122.0,4134.0,1092.0,4815.0,598.0,674.0,3625.0
2019-01-09 15:00,3740.0,22835.0,131.0,5308.0,174.0,4592.0,609.0,676.0,3568.0
2019-01-09 16:00,3918.0,23711.0,130.0,6075.0,1.0,4249.0,604.0,676.0,3622.0
2019-01-09 17:00,3933.0,23498.0,126.0,5422.0,0.0,3908.0,605.0,677.0,3647.0
2019-01-09 18:00,3897.0,23210.0,127.0,4358.0,0.0,3842.0,600.0,677.0,3597.0
2019-01-09 19:00,3656.0,22495.0,122.0,3525.0,0.0,4224.0,607.0,677.0,3495.0
2019-01-09 20:00,3599.0,19075.0,122.0,2740.0,1.0,4139.0,608.0,677.0,3249.0
2019-01-09 21:00,3573.0,15771.0,122.0,2167.0,1.0,3933.0,608.0,677.0,2998.0
2019-01-09 22:00,3394.0,13458.0,122.0,1884.0,1.0,3962.0,608.0,677.0,2694.0
2019-01-09 23:00,2911.0,10866.0,79.0,1718.0,1.0,3894.0,607.0,677.0,2396.0
2019-01-10 00:00,2465.0,9258.0,79.0,1519.0,1.0,4570.0,609.0,677.0,2114.0
2019-01-10 01:00,2362.0,8845.0,79.0,1436.0,1.0,4770.0,613.0,677.0,1994.0
2019-01-10 02:00,2376.0,9376.0,79.0,1431.0,1.0,4724.0,612.0,677.0,2149.0
2019-01-10 03:00,2465.0,9551.0,79.0,1463.0,0.0,4844.0,608.0,677.0,2244.0
2019-01-10 04:00,2780.0,10322.0,79.0,1626.0,0.0,4794.0,611.0,677.0,2269.0
2019-01-10 05:00,3199.0,14965.0,80.0,2061.0,0.0,5211.0,609.0,677.0,2626.0
2019-01-10 06:00,3373.0,21596.0,79.0,3661.0,12.0,4961.0,599.0,676.0,3203.0
2019-01-10 07:00,3325.0,22765.0,79.0,5754.0,631.0,4855.0,597.0,676.0,3352.0
2019-01-10 08:00,3326.0,21956.0,79.0,6088.0,1763.0,4894.0,581.0,673.0,3449.0
2019-01-10 09:00,3321.0,21624.0,79.0,4992.0,3403.0,4741.0,602.0,674.0,3517.0
2019-01-10 10:00,3446.0,20647.0,79.0,3879.0,5258.0,4870.0,595.0,659.0,3620.0
2019-01-10 11:00,3490.0,20038.0,79.0,2766.0,5699.0,5000.0,611.0,674.0,3662.0
2019-01-10 12:00,3506.0,20609.0,79.0,2863.0,5473.0,4909.0,608.0,674.0,3711.0
2019-01-10 13:00,3508.0,21602.0,124.0,3306.0,3646.0,4384.0,605.0,674.0,3722.0
2019-01-10 14:00,3399.0,22915.0,124.0,3803.0,1625.0,3702.0,607.0,674.0,3731.0
2019-01-10 15:00,3584.0,24140.0,132.0,5562.0,317.0,3279.0,611.0,675.0,3889.0
2019-01-10 16:00,3651.0,24834.0,129.0,6384.0,0.0,3043.0,617.0,676.0,3779.0
2019-01-10 17:00,3494.0,25136.0,123.0,6403.0,0.0,2927.0,612.0,676.0,3749.0
2019-01-10 18:00,3430.0,25274.0,128.0,5811.0,0.0,2738.0,593.0,676.0,3766.0
2019-01-10 19:00,3435.0,24553.0,123.0,4121.0,0.0,2359.0,598.0,676.0,3682.0
2019-01-10 20:00,3370.0,23352.0,123.0,2798.0,0.0,2247.0,592.0,677.0,3469.0
2019-01-10 21:00,3313.0,19308.0,128.0,2423.0,1.0,2249.0,594.0,677.0,3108.0
2019-01-10 22:00,3277.0,16322.0,122.0,2030.0,0.0,2148.0,581.0,676.0,2782.0
2019-01-10 23:00,3337.0,13393.0,77.0,2117.0,1.0,1867.0,581.0,675.0,2285.0
2019-01-11 00:00,3110.0,12311.0,77.0,1713.0,0.0,1695.0,593.0,675.0,2162.0
2019-01-11 01:00,2672.0,11875.0,77.0,1654.0,1.0,1799.0,597.0,675.0,2103.0
2019-01-11 02:00,2474.0,11741.0,77.0,1620.0,0.0,1941.0,599.0,675.0,2057.0
2019-01-11 03:00,2480.0,12160.0,77.0,1522.0,0.0,1959.0,594.0,675.0,2118.0
2019-01-11 04:00,2705.0,13574.0,77.0,1693.0,0.0,2070.0,591.0,676.0,2300.0
2019-01-11 05:00,3335.0,17689.0,97.0,2125.0,0.0,1775.0,580.0,676.0,2638.0
2019-01-11 06:00,3752.0,23010.0,148.0,3163.0,31.0,1836.0,575.0,676.0,3197.0
2019-01-11 07:00,3892.0,23824.0,137.0,5096.0,991.0,1732.0,572.0,675.0,3325.0
2019-01-11 08:00,3736.0,23742.0,78.0,5631.0,3049.0,1409.0,574.0,675.0,3418.0
2019-01-11 09:00,3710.0,23826.0,83.0,4762.0,5232.0,1034.0,596.0,676.0,3419.0
2019-01-11 10:00,3714.0,23601.0,101.0,3747.0,6201.0,1076.0,590.0,677.0,3426.0
2019-01-11 11:00,3730.0,22764.0,164.0,2945.0,6089.0,1263.0,577.0,675.0,3354.0
2019-01-11 12:00,3664.0,22679.0,188.0,2445.0,5537.0,1545.0,575.0,675.0,3320.0
2019-01-11 13:00,3642.0,22941.0,212.0,2462.0,4237.0,1820.0,577.0,675.0,3366.0
2019-01-11 14:00,3528.0,24348.0,224.0,3032.0,1872.0,1937.0,569.0,675.0,3349.0
2019-01-11 15:00,3500.0,24984.0,213.0,4876.0,293.0,1964.0,580.0,675.0,3428.0
2019-01-11 16:00,3741.0,25023.0,212.0,5710.0,1.0,2041.0,597.0,676.0,3375.0
2019-01-11 17:00,3793.0,24966.0,212.0,5914.0,0.0,2001.0,592.0,676.0,3353.0
2019-01-11 18:00,3662.0,24623.0,212.0,5663.0,0.0,2163.0,592.0,676.0,3234.0
